brand,product_name,part_number,ptc_number,category,application,alternate_part_numbers,measurements,file_path,url
Scania,Scania Egt Assembly 1886324,1886324,PTC Number: PTS86324,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/1886324.html,https://partstrading.com/scania/engine/1886324.html
Scania,Scania Seal 1886594,1886594,PTC Number: PTS86594,Engine Components,P410,—,—,scania/engine/1886594.html,https://partstrading.com/scania/engine/1886594.html
Scania,Scania O-Ring 1891558,1891558,PTC Number: PTS91558,Engine Components,P410,—,—,scania/engine/1891558.html,https://partstrading.com/scania/engine/1891558.html
Scania,Scania Cover 1893294,1893294,PTC Number: PTS93294,Engine Components,P410,—,—,scania/engine/1893294.html,https://partstrading.com/scania/engine/1893294.html
Scania,Scania Cover 1894184,1894184,PTC Number: PTS94184,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/1894184.html,https://partstrading.com/scania/engine/1894184.html
Scania,Scania Cover 1894185,1894185,PTC Number: PTS94185,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/1894185.html,https://partstrading.com/scania/engine/1894185.html
Scania,Scania Rocker Arm 1895269,1895269,PTC Number: PTS95269,Engine Components,G440,—,—,scania/engine/1895269.html,https://partstrading.com/scania/engine/1895269.html
Scania,Scania Rocker Arm 1895270,1895270,PTC Number: PTS95270,Engine Components,P410,1.10643,—,scania/engine/1895270.html,https://partstrading.com/scania/engine/1895270.html
Scania,Scania Heat Exchanger Cover 1895575,1895575,PTC Number: PTS95575,Engine Components,P410,—,—,scania/engine/1895575.html,https://partstrading.com/scania/engine/1895575.html
Scania,Scania Ball Joint 1899667,1899667,PTC Number: PTS99667,Engine Components,P410,—,—,scania/engine/1899667.html,https://partstrading.com/scania/engine/1899667.html
Scania,Scania Cap 1900181,1900181,PTC Number: PTS00181,Engine Components,P410,1514498,—,scania/engine/1900181.html,https://partstrading.com/scania/engine/1900181.html
Scania,Scania Cap 1900182,1900182,PTC Number: PTS00182,Engine Components,P410,—,—,scania/engine/1900182.html,https://partstrading.com/scania/engine/1900182.html
Scania,Scania Oil Sump 1909322,1909322,PTC Number: PTS09322,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/1909322.html,https://partstrading.com/scania/engine/1909322.html
Scania,Scania Ball Joint 1912759,1912759,PTC Number: PTS12759,Engine Components,P410,—,—,scania/engine/1912759.html,https://partstrading.com/scania/engine/1912759.html
Scania,Scania Ball Joint 1914427,1914427,PTC Number: PTS14427,Engine Components,G440,—,—,scania/engine/1914427.html,https://partstrading.com/scania/engine/1914427.html
Scania,Scania Valvbe Brid 1919609,1919609,PTC Number: PTS19609,Engine Components,Scania trucks (reference OEM part list),1.10745,—,scania/engine/1919609.html,https://partstrading.com/scania/engine/1919609.html
Scania,Scania O-Ring 1919941,1919941,PTC Number: PTS19941,Engine Components,G440,—,—,scania/engine/1919941.html,https://partstrading.com/scania/engine/1919941.html
Scania,Scania Poly-V-Belt 1920231,1920231,PTC Number: PTS20231,Engine Components,P410,—,—,scania/engine/1920231.html,https://partstrading.com/scania/engine/1920231.html
Scania,Scania Differential Housing 1920895,1920895,PTC Number: PTS20895,Engine Components,P410,—,—,scania/engine/1920895.html,https://partstrading.com/scania/engine/1920895.html
Scania,Scania Exhaust Pipe 1922258,1922258,PTC Number: PTS22258,Engine Components,P410,—,—,scania/engine/1922258.html,https://partstrading.com/scania/engine/1922258.html
Scania,Scania Cover 1925548,1925548,PTC Number: PTS25548,Engine Components,P410,—,—,scania/engine/1925548.html,https://partstrading.com/scania/engine/1925548.html
Scania,Scania O-Ring 1925549,1925549,PTC Number: PTS25549,Engine Components,P410,—,—,scania/engine/1925549.html,https://partstrading.com/scania/engine/1925549.html
Scania,Scania Differential Housing 1926821,1926821,PTC Number: PTS26821,Engine Components,P410,—,—,scania/engine/1926821.html,https://partstrading.com/scania/engine/1926821.html
Scania,Scania Catalytic Converter 1928891,1928891,PTC Number: PTS28891,Engine Components,P440NT,—,—,scania/engine/1928891.html,https://partstrading.com/scania/engine/1928891.html
Scania,Scania Mesh Lh 1930822,1930822,PTC Number: PTS30822,Engine Components,P410,—,—,scania/engine/1930822.html,https://partstrading.com/scania/engine/1930822.html
Scania,Scania Mesh 1930823,1930823,PTC Number: PTS30823,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/1930823.html,https://partstrading.com/scania/engine/1930823.html
Scania,Scania Mesh 1930824,1930824,PTC Number: PTS30824,Engine Components,P410,—,—,scania/engine/1930824.html,https://partstrading.com/scania/engine/1930824.html
Scania,Scania Injector Pipe Scr 1939987,1939987,PTC Number: PTS39987,Engine Components,P410,—,—,scania/engine/1939987.html,https://partstrading.com/scania/engine/1939987.html
Scania,Scania Push Rod 1943845,1943845,PTC Number: PTS43845,Engine Components,P410,—,—,scania/engine/1943845.html,https://partstrading.com/scania/engine/1943845.html
Scania,Scania Unit Injector 1943974,1943974,PTC Number: PTS43974,Engine Components,P410,—,—,scania/engine/1943974.html,https://partstrading.com/scania/engine/1943974.html
Scania,Scania Stainer 1945752,1945752,PTC Number: PTS45752,Engine Components,P410,—,—,scania/engine/1945752.html,https://partstrading.com/scania/engine/1945752.html
Scania,Scania Wear Ring 1946057,1946057,PTC Number: PTS46057,Engine Components,P410,1122989,—,scania/engine/1946057.html,https://partstrading.com/scania/engine/1946057.html
Scania,Scania Opti Plug 2006529,2006529,PTC Number: PTS06529,Engine Components,P410,—,—,scania/engine/2006529.html,https://partstrading.com/scania/engine/2006529.html
Scania,Scania Exhaust Manifold 5-6 2012968,2012968,PTC Number: PTS12968,Engine Components,P410,—,—,scania/engine/2012968.html,https://partstrading.com/scania/engine/2012968.html
Scania,Scania AC Condenser 2014389,2014389,PTC Number: PTS14389,Engine Components,P410,—,—,scania/engine/2014389.html,https://partstrading.com/scania/engine/2014389.html
Scania,Scania Exhaust Manifold 1-2 2014489,2014489,PTC Number: PTS14489,Engine Components,P410,"1913169, 1.40084",—,scania/engine/2014489.html,https://partstrading.com/scania/engine/2014489.html
Scania,Scania Stearing Oil Tank 2016272,2016272,PTC Number: PTS16272,Engine Components,P410,—,—,scania/engine/2016272.html,https://partstrading.com/scania/engine/2016272.html
Scania,Scania Gasket 2016583,2016583,PTC Number: PTS16583,Engine Components,P410,1368061,—,scania/engine/2016583.html,https://partstrading.com/scania/engine/2016583.html
Scania,Scania Ball Joint 2021425,2021425,PTC Number: PTS21425,Engine Components,P410,2021425,—,scania/engine/2021425.html,https://partstrading.com/scania/engine/2021425.html
Scania,Scania ComPressor Gear 2022257,2022257,PTC Number: PTS22257,Engine Components,P410,—,—,scania/engine/2022257.html,https://partstrading.com/scania/engine/2022257.html
Scania,Scania Cam Shaft 2023798,2023798,PTC Number: PTS23798,Engine Components,P410,—,—,scania/engine/2023798.html,https://partstrading.com/scania/engine/2023798.html
Scania,Scania Sealing ring 2025757,2025757,PTC Number: PTS25757,Engine Components,P410,—,—,scania/engine/2025757.html,https://partstrading.com/scania/engine/2025757.html
Scania,Scania Shim 2026130,2026130,PTC Number: PTS26130,Engine Components,P410,—,—,scania/engine/2026130.html,https://partstrading.com/scania/engine/2026130.html
Scania,Scania Spacing Ring 2026564,2026564,PTC Number: PTS26564,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/2026564.html,https://partstrading.com/scania/engine/2026564.html
Scania,Scania Seal 2027043,2027043,PTC Number: PTS27043,Engine Components,P440,—,—,scania/engine/2027043.html,https://partstrading.com/scania/engine/2027043.html
Scania,Scania Gasket 2027167,2027167,PTC Number: PTS27167,Engine Components,P440,—,—,scania/engine/2027167.html,https://partstrading.com/scania/engine/2027167.html
Scania,Scania Gasket 2033890,2033890,PTC Number: PTS33890,Engine Components,P380,2421224,—,scania/engine/2033890.html,https://partstrading.com/scania/engine/2033890.html
Scania,Scania Nozzle 2034621,2034621,PTC Number: PTS34621,Engine Components,P440,—,—,scania/engine/2034621.html,https://partstrading.com/scania/engine/2034621.html
Scania,Scania Air Intake 2034860,2034860,PTC Number: PTS34860,Engine Components,P410,—,—,scania/engine/2034860.html,https://partstrading.com/scania/engine/2034860.html
Scania,Scania Fluid Reservoir 2035502,2035502,PTC Number: PTS35502,Engine Components,P410,—,—,scania/engine/2035502.html,https://partstrading.com/scania/engine/2035502.html
Scania,Scania Fan Assembly 2035611,2035611,PTC Number: PTS35611,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/2035611.html,https://partstrading.com/scania/engine/2035611.html
Scania,Scania Radiator Fan 2035612,2035612,PTC Number: PTS35612,Engine Components,P410,—,—,scania/engine/2035612.html,https://partstrading.com/scania/engine/2035612.html
Scania,Scania Gasket 2042940,2042940,PTC Number: PTS42940,Engine Components,G440,—,—,scania/engine/2042940.html,https://partstrading.com/scania/engine/2042940.html
Scania,Scania Exhaust Pipe 2048090,2048090,PTC Number: PTS48090,Engine Components,P410,—,—,scania/engine/2048090.html,https://partstrading.com/scania/engine/2048090.html
Scania,Scania Fluid Reservoir 2049386,2049386,PTC Number: PTS49386,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/2049386.html,https://partstrading.com/scania/engine/2049386.html
Scania,Scania 1St D Max Assembly 2053037,2053037,PTC Number: PTS53037,Engine Components,P410,—,—,scania/engine/2053037.html,https://partstrading.com/scania/engine/2053037.html
Scania,Scania O-Ring 2060476,2060476,PTC Number: PTS60476,Engine Components,P440,—,—,scania/engine/2060476.html,https://partstrading.com/scania/engine/2060476.html
Scania,Scania Fuel Tank Cap 2061501,2061501,PTC Number: PTS61501,Engine Components,P410,—,—,scania/engine/2061501.html,https://partstrading.com/scania/engine/2061501.html
Scania,Scania Exhaust Manifold Gasket 2086028,2086028,PTC Number: PTS86028,Engine Components,G440,—,—,scania/engine/2086028.html,https://partstrading.com/scania/engine/2086028.html
Scania,Scania Sealing Ring 2089637,2089637,PTC Number: PTS89637,Engine Components,G440,—,—,scania/engine/2089637.html,https://partstrading.com/scania/engine/2089637.html
Scania,Scania Piston 2092020,2092020,PTC Number: PTS92020,Engine Components,P410,2172168,—,scania/engine/2092020.html,https://partstrading.com/scania/engine/2092020.html
Scania,Scania Gasket 2096561,2096561,PTC Number: PTS96561,Engine Components,P410,2096561,—,scania/engine/2096561.html,https://partstrading.com/scania/engine/2096561.html
Scania,Scania Gasket 2096562,2096562,PTC Number: PTS96562,Engine Components,P410,—,—,scania/engine/2096562.html,https://partstrading.com/scania/engine/2096562.html
Scania,Scania Steering Knuckle Assembly Rh 2097209,2097209,PTC Number: PTS97209,Engine Components,P410,2097209,—,scania/engine/2097209.html,https://partstrading.com/scania/engine/2097209.html
Scania,Scania Manifold 1st & 2nd 2101942,2101942,PTC Number: PTS01942,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/2101942.html,https://partstrading.com/scania/engine/2101942.html
Scania,Scania Manifold 5th & 6th 2101943,2101943,PTC Number: PTS01943,Engine Components,Scania trucks (reference OEM part list),—,—,scania/engine/2101943.html,https://partstrading.com/scania/engine/2101943.html
Scania,Scania Gasket 2105702,2105702,PTC Number: PTS05702,Engine Components,P440,—,—,scania/engine/2105702.html,https://partstrading.com/scania/engine/2105702.html
Scania,Scania GasketPlanetary Gear 2108947,2108947,PTC Number: PTS08947,Engine Components,P410,1.1467,—,scania/engine/2108947.html,https://partstrading.com/scania/engine/2108947.html
Scania,Scania Sealing Ring 2110192,2110192,PTC Number: PTS10192,Engine Components,P440,—,—,scania/engine/2110192.html,https://partstrading.com/scania/engine/2110192.html
Scania,Scania Cover 2112343,2112343,PTC Number: PTS12343,Engine Components,G440,—,—,scania/engine/2112343.html,https://partstrading.com/scania/engine/2112343.html
Scania,Scania Ball Joint 2115316,2115316,PTC Number: PTS15316,Engine Components,P410,—,—,scania/engine/2115316.html,https://partstrading.com/scania/engine/2115316.html
Scania,Scania Cooling Coil 2117264,2117264,PTC Number: PTS17264,Engine Components,P410,—,—,scania/engine/2117264.html,https://partstrading.com/scania/engine/2117264.html
Scania,Scania Seal 2124011,2124011,PTC Number: PTS24011,Engine Components,P440,—,—,scania/engine/2124011.html,https://partstrading.com/scania/engine/2124011.html
Scania,Scania Engine Dc13 Serviced 2132523,2132523,PTC Number: PTS32523,Engine Components,P410,—,—,scania/engine/2132523.html,https://partstrading.com/scania/engine/2132523.html
Scania,Scania Heat Shield Engine 2133296,2133296,PTC Number: PTS33296,Engine Components,P410,2110615,—,scania/engine/2133296.html,https://partstrading.com/scania/engine/2133296.html
Scania,Scania Oil Dipstick 2133348,2133348,PTC Number: PTS33348,Engine Components,G440,—,—,scania/engine/2133348.html,https://partstrading.com/scania/engine/2133348.html
Scania,Scania Crank Shaft 2133515,2133515,PTC Number: PTS33515,Engine Components,P410,"575317, 578000",—,scania/engine/2133515.html,https://partstrading.com/scania/engine/2133515.html
Scania,Scania Gasket 2137185,2137185,PTC Number: PTS37185,Engine Components,P410,"2137185, 1393937",—,scania/engine/2137185.html,https://partstrading.com/scania/engine/2137185.html
Scania,Scania Steering Servo 21488865,21488865,PTC Number: PTS488865,Engine Components,FMX480,—,—,scania/engine/21488865.html,https://partstrading.com/scania/engine/21488865.html
Scania,Scania Cooling Nozzle Jet 2153906,2153906,PTC Number: PTS53906,Engine Components,P410,—,—,scania/engine/2153906.html,https://partstrading.com/scania/engine/2153906.html
Scania,Scania Seal 2154220,2154220,PTC Number: PTS54220,Engine Components,G440,—,—,scania/engine/2154220.html,https://partstrading.com/scania/engine/2154220.html
Scania,Scania Front Crank Damper 2154483,2154483,PTC Number: PTS54483,Engine Components,G440,—,—,scania/engine/2154483.html,https://partstrading.com/scania/engine/2154483.html
Scania,Scania Silencer 2157342,2157342,PTC Number: PTS57342,Engine Components,G440xt,—,—,scania/engine/2157342.html,https://partstrading.com/scania/engine/2157342.html
