brand,category,sku,title,ptc_number,application,canonical_url,file_path
Scania,suspension,2392182,Scania Link 2392182,PTS92182,G440,https://partstrading.com/scania/suspension/2392182.html,scania/suspension/2392182.html
Scania,suspension,2392395,Scania Shock Absorber 2392395,PTS92395,G440,https://partstrading.com/scania/suspension/2392395.html,scania/suspension/2392395.html
Scania,suspension,2399800,Scania Clutch Disc 2399800,PTS99800,P410,https://partstrading.com/scania/suspension/2399800.html,scania/suspension/2399800.html
Scania,suspension,2408336,Scania Brake Booster 2408336,PTS08336,P410,https://partstrading.com/scania/suspension/2408336.html,scania/suspension/2408336.html
Scania,suspension,2413459,"Scania Brake Chamber 30/30"" 2413459",PTS13459,P440,https://partstrading.com/scania/suspension/2413459.html,scania/suspension/2413459.html
Scania,suspension,2414197,Scania 1St Axle-Rear Spring Bracket Rh 2414197,PTS14197,P410,https://partstrading.com/scania/suspension/2414197.html,scania/suspension/2414197.html
Scania,suspension,2416727,Scania Spring Bolt 2416727,PTS16727,P440,https://partstrading.com/scania/suspension/2416727.html,scania/suspension/2416727.html
Scania,suspension,2421877,Scania Gas Spring 2421877,PTS21877,G440,https://partstrading.com/scania/suspension/2421877.html,scania/suspension/2421877.html
Scania,suspension,2431314,Scania Spring Seat Screw 2431314,PTS31314,-,https://partstrading.com/scania/suspension/2431314.html,scania/suspension/2431314.html
Scania,suspension,2437011,Scania Spring Bracket Lhs 2437011,PTS37011,G440,https://partstrading.com/scania/suspension/2437011.html,scania/suspension/2437011.html
Scania,suspension,2438272,Scania Shock Absorber 2438272,PTS38272,P410,https://partstrading.com/scania/suspension/2438272.html,scania/suspension/2438272.html
Scania,suspension,2441193,Scania Spring 2441193,PTS41193,P440,https://partstrading.com/scania/suspension/2441193.html,scania/suspension/2441193.html
Scania,suspension,2442573,Scania Brake Shield 2442573,PTS42573,P440Ht,https://partstrading.com/scania/suspension/2442573.html,scania/suspension/2442573.html
Scania,suspension,2489406,Scania Brake Shoe 2489406,PTS89406,P440,https://partstrading.com/scania/suspension/2489406.html,scania/suspension/2489406.html
Scania,suspension,2530931,Scania Spring Brake Chamber 2530931,PTS30931,P410,https://partstrading.com/scania/suspension/2530931.html,scania/suspension/2530931.html
Scania,suspension,2537041,Scania Coupling Disc 2272962 2537041,PTS37041,P410,https://partstrading.com/scania/suspension/2537041.html,scania/suspension/2537041.html
Scania,suspension,2545537,Scania Bush 2545537,PTS45537,G440,https://partstrading.com/scania/suspension/2545537.html,scania/suspension/2545537.html
Scania,suspension,2546880,Scania Spring Seat Washer 2546880,PTS46880,-,https://partstrading.com/scania/suspension/2546880.html,scania/suspension/2546880.html
Scania,suspension,2553520,Scania Spring Bracket 2553520,PTS53520,G440,https://partstrading.com/scania/suspension/2553520.html,scania/suspension/2553520.html
Scania,suspension,2553521,Scania Spring Bracket 2553521,PTS53521,P440,https://partstrading.com/scania/suspension/2553521.html,scania/suspension/2553521.html
Scania,suspension,2553533,Scania Spring Bracket 2553533,PTS53533,G440,https://partstrading.com/scania/suspension/2553533.html,scania/suspension/2553533.html
Scania,suspension,2557791,Scania Spring Brake Chamber R.H 2557791,PTS57791,P440,https://partstrading.com/scania/suspension/2557791.html,scania/suspension/2557791.html
Scania,suspension,2592761,Scania Gb Vibration Insulator 2592761,PTS92761,G440,https://partstrading.com/scania/suspension/2592761.html,scania/suspension/2592761.html
Scania,suspension,2608084,Scania Repair Kit Brake Lining 2608084,PTS08084,P440Ht,https://partstrading.com/scania/suspension/2608084.html,scania/suspension/2608084.html
Scania,suspension,2613701,Scania Clamp Pad 2613701,PTS13701,G440,https://partstrading.com/scania/suspension/2613701.html,scania/suspension/2613701.html
Scania,suspension,2623818,Scania Shock Absorber Rear 2623818,PTS23818,G440,https://partstrading.com/scania/suspension/2623818.html,scania/suspension/2623818.html
Scania,suspension,2624645,Scania Bogie 2624645,PTS24645,G440,https://partstrading.com/scania/suspension/2624645.html,scania/suspension/2624645.html
Scania,suspension,2636655,Scania Draglink 2636655,PTS36655,P410,https://partstrading.com/scania/suspension/2636655.html,scania/suspension/2636655.html
Scania,suspension,2645688,Scania Brake Shoe Assembly 2645688,PTS45688,G440,https://partstrading.com/scania/suspension/2645688.html,scania/suspension/2645688.html
Scania,suspension,2653734,Scania Spring brake chamber 2653734,PTS53734,G440,https://partstrading.com/scania/suspension/2653734.html,scania/suspension/2653734.html
Scania,suspension,2667702,Scania Spring Bracket Lh 2667702,PTS67702,G440,https://partstrading.com/scania/suspension/2667702.html,scania/suspension/2667702.html
Scania,suspension,2691902,Scania Link 2691902,PTS91902,P440ht,https://partstrading.com/scania/suspension/2691902.html,scania/suspension/2691902.html
Scania,suspension,2715034,Scania Brake Bracket 2715034,PTS15034,-,https://partstrading.com/scania/suspension/2715034.html,scania/suspension/2715034.html
Scania,suspension,2715064,Scania Brake Bracket 2715064,PTS15064,-,https://partstrading.com/scania/suspension/2715064.html,scania/suspension/2715064.html
Scania,suspension,2723140,Scania Draglink 2723140,PTS23140,-,https://partstrading.com/scania/suspension/2723140.html,scania/suspension/2723140.html
Scania,suspension,2740036,Scania Shock Absorber 2740036,PTS40036,G440,https://partstrading.com/scania/suspension/2740036.html,scania/suspension/2740036.html
Scania,suspension,2750340,Scania Draglink 2750340,PTS50340,G440,https://partstrading.com/scania/suspension/2750340.html,scania/suspension/2750340.html
Scania,suspension,2772631,Scania Drag Link 2772631,PTS72631,G440,https://partstrading.com/scania/suspension/2772631.html,scania/suspension/2772631.html
Scania,suspension,2773898,Scania Cabin Rear Bush 2773898,PTS73898,G440,https://partstrading.com/scania/suspension/2773898.html,scania/suspension/2773898.html
Scania,suspension,2808990,Scania Cross Member 2808990,PTS08990,G440,https://partstrading.com/scania/suspension/2808990.html,scania/suspension/2808990.html
Scania,suspension,2831798,Scania Spring Bracket Lh 2831798,PTS31798,G440,https://partstrading.com/scania/suspension/2831798.html,scania/suspension/2831798.html
Scania,suspension,2831799,Scania Spring Bracket Rh 2831799,PTS31799,G440,https://partstrading.com/scania/suspension/2831799.html,scania/suspension/2831799.html
Scania,suspension,289336,Scania Bush 289336,PTS9336,-,https://partstrading.com/scania/suspension/289336.html,scania/suspension/289336.html
Scania,suspension,2898850,Scania Cross Member4th 2898850,PTS98850,G440,https://partstrading.com/scania/suspension/2898850.html,scania/suspension/2898850.html
Scania,suspension,29919759,Scania Brake Shoe Spring Kit 29919759,PTS919759,P410,https://partstrading.com/scania/suspension/29919759.html,scania/suspension/29919759.html
Scania,suspension,3004672,Scania Shock Absorber 3004672,PTS04672,-,https://partstrading.com/scania/suspension/3004672.html,scania/suspension/3004672.html
Scania,suspension,302082,Scania SET Rear Spring Bed 302082,PTS2082,-,https://partstrading.com/scania/suspension/302082.html,scania/suspension/302082.html
Scania,suspension,812959,Scania Brake Chamber Adaptor 812959,PTS2959,P440,https://partstrading.com/scania/suspension/812959.html,scania/suspension/812959.html
Scania,suspension,815443,Scania Brake Hose 815443,PTS5443,-,https://partstrading.com/scania/suspension/815443.html,scania/suspension/815443.html
Scania,suspension,APV1052,Scania Dayco Hd Accessory Tensioner APV1052,PTSV1052,Scania: G Series,https://partstrading.com/scania/suspension/APV1052.html,scania/suspension/APV1052.html
Scania,suspension,APV1057,Scania Dayco Hd Accessory Tensioner APV1057,PTSV1057,Scania: G Series,https://partstrading.com/scania/suspension/APV1057.html,scania/suspension/APV1057.html
Scania,suspension,APV2645,Scania Dayco Hd Idler Pulley (Plastic) APV2645,PTSV2645,Scania: G Series,https://partstrading.com/scania/suspension/APV2645.html,scania/suspension/APV2645.html
Scania,suspension,APV2729,Scania Dayco Hd Accessory Tensioner APV2729,PTSV2729,Scania: P Series,https://partstrading.com/scania/suspension/APV2729.html,scania/suspension/APV2729.html
Scania,suspension,APV2732,Scania Dayco Hd Accessory Tensioner APV2732,PTSV2732,Scania: P Series,https://partstrading.com/scania/suspension/APV2732.html,scania/suspension/APV2732.html
Scania,suspension,APV2733,Scania Dayco Hd Accessory Tensioner APV2733,PTSV2733,Scania: P Series,https://partstrading.com/scania/suspension/APV2733.html,scania/suspension/APV2733.html
Scania,suspension,APV2734,Scania Dayco Hd Idler Pulley (metal Grooved) APV2734,PTSV2734,Scania: P Series,https://partstrading.com/scania/suspension/APV2734.html,scania/suspension/APV2734.html
Scania,suspension,APV3064,Scania Dayco Hd Idler Pulley (metal) APV3064,PTSV3064,Scania: P Series,https://partstrading.com/scania/suspension/APV3064.html,scania/suspension/APV3064.html
Scania,filtration,1335680,Scania Safety Cartridge Air Filter 1335680,PTS35680,P410,https://partstrading.com/scania/filtration/1335680.html,scania/filtration/1335680.html
Scania,filtration,1365574,Scania Repair Kit 1365574,PTS65574,P410,https://partstrading.com/scania/filtration/1365574.html,scania/filtration/1365574.html
Scania,filtration,1393641,Scania Filter Head 1393641,PTS93641,P410,https://partstrading.com/scania/filtration/1393641.html,scania/filtration/1393641.html
Scania,filtration,1409318,Scania Piston RingKit 1409318,PTS09318,P410,https://partstrading.com/scania/filtration/1409318.html,scania/filtration/1409318.html
Scania,filtration,1421021,Scania Air Filter Outer Element 1421021,PTS21021,P410,https://partstrading.com/scania/filtration/1421021.html,scania/filtration/1421021.html
Scania,filtration,1433656,Scania Repair Kit 1433656,PTS33656,P410,https://partstrading.com/scania/filtration/1433656.html,scania/filtration/1433656.html
Scania,filtration,1487565,Scania Gas Kit 1487565,PTS87565,-,https://partstrading.com/scania/filtration/1487565.html,scania/filtration/1487565.html
Scania,filtration,14896905,Scania Tp Rlf Filter Plastic Cap 14896905,PTS896905,-,https://partstrading.com/scania/filtration/14896905.html,scania/filtration/14896905.html
Scania,filtration,1498839,Scania Control Rh Kit 1498839,PTS98839,P410,https://partstrading.com/scania/filtration/1498839.html,scania/filtration/1498839.html
Scania,filtration,1518512,Scania Filter Element 1518512,PTS18512,P410,https://partstrading.com/scania/filtration/1518512.html,scania/filtration/1518512.html
Scania,filtration,1520607,"Scania Repair Kit, Steering Lever 1520607",PTS20607,P410/ P440,https://partstrading.com/scania/filtration/1520607.html,scania/filtration/1520607.html
Scania,filtration,1530086,Scania Filter Head 1530086,PTS30086,-,https://partstrading.com/scania/filtration/1530086.html,scania/filtration/1530086.html
Scania,filtration,153468,Scania Filter Steering 153468,PTS3468,P410,https://partstrading.com/scania/filtration/153468.html,scania/filtration/153468.html
Scania,filtration,1541982,Scania Repair Kit 1541982,PTS41982,P380,https://partstrading.com/scania/filtration/1541982.html,scania/filtration/1541982.html
Scania,filtration,154259,Scania Repair Kit 154259,PTS4259,P410,https://partstrading.com/scania/filtration/154259.html,scania/filtration/154259.html
Scania,filtration,1742035,Scania Repair Kit Oil Filter 1742035,PTS42035,P410,https://partstrading.com/scania/filtration/1742035.html,scania/filtration/1742035.html
Scania,filtration,1742036,Scania Repair Kit 1742036,PTS42036,G440,https://partstrading.com/scania/filtration/1742036.html,scania/filtration/1742036.html
Scania,filtration,1742449,Scania Repair Kit Anti-Roll Bar 1742449,PTS42449,P410,https://partstrading.com/scania/filtration/1742449.html,scania/filtration/1742449.html
Scania,filtration,1755638,Scania Repair Kit Anti-Roll Bar 1755638,PTS55638,P410,https://partstrading.com/scania/filtration/1755638.html,scania/filtration/1755638.html
Scania,filtration,1769416,Scania Oil Filter Housing Assembly 1769416,PTS69416,P410,https://partstrading.com/scania/filtration/1769416.html,scania/filtration/1769416.html
Scania,filtration,1778647,Scania Fuel Filter Housing 1778647,PTS78647,P410,https://partstrading.com/scania/filtration/1778647.html,scania/filtration/1778647.html
Scania,filtration,1797669,Scania Mounting Kit 1797669,PTS97669,P410,https://partstrading.com/scania/filtration/1797669.html,scania/filtration/1797669.html
Scania,filtration,1800278,Scania Repair Kit Wipers 1800278,PTS00278,P410,https://partstrading.com/scania/filtration/1800278.html,scania/filtration/1800278.html
Scania,filtration,1852189,Scania Prefilter 1852189,PTS52189,P440,https://partstrading.com/scania/filtration/1852189.html,scania/filtration/1852189.html
Scania,filtration,1873018,Scania Filter Element 1873018,PTS73018,P410,https://partstrading.com/scania/filtration/1873018.html,scania/filtration/1873018.html
Scania,filtration,1883697,"Scania Pipe Assembly, Air Filter 1883697",PTS83697,P410,https://partstrading.com/scania/filtration/1883697.html,scania/filtration/1883697.html
Scania,filtration,1896520,Scania Filter Housing 1896520,PTS96520,P410,https://partstrading.com/scania/filtration/1896520.html,scania/filtration/1896520.html
Scania,filtration,1913500,Scania Filter A/C 1913500,PTS13500,P410,https://partstrading.com/scania/filtration/1913500.html,scania/filtration/1913500.html
Scania,filtration,2002705,Scania Gearbox Oil Filter 2002705,PTS02705,P440,https://partstrading.com/scania/filtration/2002705.html,scania/filtration/2002705.html
Scania,filtration,2021377,Scania Repair Kit Torque Rod 2021377,PTS21377,P410,https://partstrading.com/scania/filtration/2021377.html,scania/filtration/2021377.html
Scania,filtration,2021378,Scania Repair Kit Torque Rod 2021378,PTS21378,P410,https://partstrading.com/scania/filtration/2021378.html,scania/filtration/2021378.html
Scania,filtration,2077974,Scania Air Drier Kit 2077974,PTS77974,P410,https://partstrading.com/scania/filtration/2077974.html,scania/filtration/2077974.html
Scania,filtration,2097279,Scania Scr Reduction Filter 2097279,PTS97279,P440,https://partstrading.com/scania/filtration/2097279.html,scania/filtration/2097279.html
Scania,filtration,2134356,Scania Axle Oil Filter 2134356,PTS34356,P440,https://partstrading.com/scania/filtration/2134356.html,scania/filtration/2134356.html
Scania,filtration,2149696,Scania Repair Kit Ems Injection Sys 2149696,PTS49696,P410,https://partstrading.com/scania/filtration/2149696.html,scania/filtration/2149696.html
Scania,filtration,2171712,Scania Repair Kit 2171712,PTS71712,P410,https://partstrading.com/scania/filtration/2171712.html,scania/filtration/2171712.html
Scania,filtration,2171717,Scania Repair Kit Link Yoke 2171717,PTS71717,P410,https://partstrading.com/scania/filtration/2171717.html,scania/filtration/2171717.html
